n,lstate,i,p_error,sim_type,comp_type,decoder_type,shots,prep_rate,count_accept,LER,LER_error,N_samples,LER_undecided,prep_rate_SEM,prep_rate_SD,LER_SEM,LER_SD,LER_error_SEM,LER_error_SD,LER_undecided_SEM,LER_undecided_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
4,x,10,1.0,m1,na,val,2500000,0.46076839999999997,1151921,0.01964867954591647,0.0017988143424048553,25,0.035699730407023234,0.030217051403671005,0.07708431480528317,0.0021193754801983266,0.005406570102546752,0.0002943904534406533,0.0007509960546955441,0.0036941713707908013,0.0094239065581398,0.4518452,0.029708048310793895,0.07578583752753545,0,2,56,40,48,1.0,0.0,1151921,2026.0,40564,0,0,0,1107.6069299468072
4,x,10,1.0,normal,na,val,2600000,0.40605846153846153,1055752,0.018383879265489084,0.0017417679166191202,26,0.033284222697739924,0.013779895904704175,0.035848958221104024,0.0011719278268886135,0.00304881778460583,0.00018304149449781018,0.0004761898735926125,0.0020605950409804583,0.005360721593659123,0.3985598076923077,0.01337939766183505,0.034807045794803364,0,2,64,48,64,1.0,0.0,1055752,1840.0,35313,0,0,0,1110.9215720199863
4,x,11,0.1,m1,na,val,36500000,0.95880228,34956111,0.00039666993094525626,8.301951033706592e-06,50,0.0007767359598230994,0.0017230811908895765,0.0062163387480255695,3.6725380683681184e-05,0.00013249370266881842,1.8244102411968617e-06,6.581902312329009e-06,7.254022821531559e-05,0.0002617024861217826,0.9584220000000001,0.0017248782668605924,0.006222822036828696,1,1,40,24,32,1.0,0.0,34956111,290.0,25334,0,0,0,13229.68050009926
4,x,11,0.1,normal,na,val,36500000,0.95145964,34672742,0.0005188313110931899,1.184429610869732e-05,50,0.0010139740299689851,0.00249632246001981,0.009005951732185163,5.679291276836662e-05,0.00020489109051963314,2.6474244570262935e-06,9.551080542053091e-06,0.00011118632897574498,0.0004011255469081,0.95096663,0.0025145675991730776,0.009071774495547243,1,1,48,32,48,1.0,0.0,34672742,410.0,36925,0,0,0,18492.120447919937
4,x,11,0.15,m1,na,val,36500000,0.9401761999999999,34265071,0.0007680500976701636,2.1761407755879738e-05,50,0.0014925773798285676,0.002528926849915596,0.009123578187245166,8.579393410047126e-05,0.00030951771728119905,4.638047562578554e-06,1.6732626953903234e-05,0.00016416244411288682,0.0005922468237162241,0.93945513,0.0025579516324111856,0.009228290536863002,1,1,40,24,32,1.0,0.0,34265071,804.0,52679,0,0,0,15853.150604923198
4,x,11,0.15,normal,na,val,36500000,0.93042666,33937218,0.0009428364567735378,2.8342815311184865e-05,50,0.0018289872829247058,0.004078275171804008,0.014713143007792582,7.755980522400276e-05,0.00027981155215000083,4.623362911123655e-06,1.6679649318070988e-05,0.0001485000244296656,0.0005357417055131862,0.9295510400000001,0.0041037989332093966,0.014805224766828998,1,1,48,32,48,1.0,0.0,33937218,910.0,59066,0,0,0,22302.54015443509
4,x,11,0.3,m1,na,val,36500000,0.88029312,32043360,0.002213300367291068,0.00011083727727170382,50,0.004204926180038728,0.004619088045580328,0.01666422693840595,0.0001994485911677047,0.000719548220983609,1.5757419835751357e-05,5.684784908093469e-05,0.00037088118303771805,0.0013380234670431611,0.87834783,0.0046578997499300305,0.016804247445217593,1,1,40,24,32,1.0,0.0,32043360,3402.0,133914,0,0,0,16504.324233180378
4,x,11,0.3,normal,na,val,36500000,0.86874736,31536542,0.00245619462538582,0.00012483191012675038,50,0.00466272543051814,0.006733359415629567,0.02429185766815284,0.0002164935268018847,0.0007810410249214503,1.704819137264974e-05,6.150454962533994e-05,0.00040232772212466916,0.0014514727580290333,0.8666229400000001,0.0068134117553699716,0.02458066150631758,1,1,48,32,48,1.0,0.0,31536542,4189.0,149821,0,0,0,22752.54931130208
4,x,11,0.5,m1,na,val,1500000,0.8197906666666667,1229686,0.0052835225591542695,0.00035819529831132313,15,0.009850654521685894,0.013468439848303792,0.026613797567284152,0.0006814414219195658,0.0013465363665869285,8.234954330724878e-05,0.0001627236784677352,0.001225826575574124,0.0024222479145597194,0.8154816666666667,0.013776928813991085,0.027223375437996213,1,1,40,24,32,1.0,0.0,1229686,437.0,12053,0,0,0,838.3091257630731
4,x,11,0.5,normal,na,val,1500000,0.7869860000000001,1180479,0.005241547322390339,0.0003739308406708948,15,0.009735232963438891,0.01845641928707371,0.036470104351764204,0.0012062054950627197,0.002383476425756013,0.00012450895135321464,0.0002460311709411988,0.0021844223835648545,0.00431644464930071,0.7829283333333333,0.019119467701423528,0.037780295916308125,1,1,48,32,48,1.0,0.0,1180479,433.0,11307,0,0,0,878.1160957280081
4,x,11,0.7,m1,na,val,1500000,0.7390466666666666,1108570,0.0093462913978975,0.0007135940437144742,15,0.017265394708366053,0.0231763240765897,0.04579669243619281,0.0014308573481199144,0.0028273911632994576,0.00015313540126822597,0.0003025973769523619,0.0025777276320335194,0.0050936205050635215,0.7322056666666666,0.023567172572444436,0.046569013719527305,1,1,40,24,32,1.0,0.0,1108570,783.0,18957,0,0,0,809.2390106350067
4,x,11,0.7,normal,na,val,1500000,0.7479453333333334,1121918,0.008640412931622472,0.0007810309661063647,15,0.015718763931032217,0.020775604462482226,0.04105284188295212,0.0017265540666727825,0.003411691401301213,0.00022203007201825636,0.00043873406698160226,0.0030292471251062167,0.005985828401572997,0.7415656666666667,0.021412910508025546,0.04231216622010854,1,1,48,32,48,1.0,0.0,1121918,860.0,17419,0,0,0,824.0811315938481
4,x,11,0.9,m1,na,val,1500000,0.6929833333333334,1039475,0.014289635515497227,0.0013257682114381853,15,0.02592773460811808,0.026081813018713068,0.051537973194067103,0.0017794007714564066,0.003516117119428211,0.00028363987822328904,0.0005604757778974992,0.003156446356590472,0.006237175598097946,0.68304,0.025458195703911647,0.05030569795190767,1,1,40,24,32,1.0,0.0,1039475,1390.0,27050,0,0,0,854.7752478098846
4,x,11,0.9,normal,na,val,1600000,0.68658125,1098530,0.013547808119010338,0.001446229810558976,16,0.024203156616902723,0.025036516818649105,0.05109493228295736,0.00269198739445675,0.005493851825421939,0.0004124138751138744,0.0008416609696201519,0.004628894779243015,0.00944672403927146,0.67747,0.02594455814028574,0.052948077837317836,1,1,48,32,48,1.0,0.0,1098530,1536.0,26084,0,0,0,948.4093166220118
4,x,11,1.0,m1,na,val,2500000,0.6648148,1662037,0.01515209008026135,0.001361155100850446,25,0.02758186995882181,0.020462277659838626,0.0521996879077516,0.0016557263167396215,0.004223791624335769,0.00019451685194931588,0.0004962164590543773,0.002952864092047923,0.007532816561346742,0.654785,0.020401261516327863,0.05204403448042822,1,1,40,24,32,1.0,0.0,1662037,2250.0,45649,0,0,0,1250.7650873679668
4,x,11,1.0,normal,na,val,2600000,0.629036923076923,1635496,0.018875445898772845,0.0020585781858429215,26,0.03363373542585985,0.019417586579934552,0.05051563922345085,0.001931728339850995,0.005025469642785927,0.0002880206761934242,0.0007492974735859485,0.003324284790603682,0.008648261742871366,0.6173442307692307,0.019975122099381466,0.051966090495481926,1,1,48,32,48,1.0,0.0,1635496,3295.0,54212,0,0,0,1243.8528040599776
4,x,12,1.0,m1,na,val,1000000,0.46877199999999997,468772,0.17340578839316953,0.011061745341076267,10,0.32468808610418654,0.022819812333188787,0.03681764426044784,0.013466950929958041,0.021727672487954132,0.0012795758753706293,0.0020644766352933366,0.02484261224840369,0.040081243741506296,0.3873045,0.01850198563218913,0.02985123256807552,0,2,56,24,48,1.0,0.0,468772,5194.0,152547,0,0,0,427.82854730519466
4,x,12,1.0,normal,na,val,1000000,0.417239,417239,0.18456826802095647,0.015435994713555718,10,0.3382645466148015,0.014441606500410917,0.02330018857815913,0.012587895505360373,0.020309398339354624,0.001878141281739083,0.003030206233614035,0.022889874653700393,0.036930683296658766,0.339986,0.009860861832553532,0.015909583205658703,0,2,64,32,64,1.0,0.0,417239,6452.0,141602,0,0,0,309.7387869330705
4,x,13,0.1,m1,na,val,38000000,0.9778719473684211,37159134,0.00014575992084497547,1.3473269895498844e-06,38,0.00028882518771085114,0.0027029977254499353,0.008501222973855548,3.078738308783034e-05,9.682968133744468e-05,5.972349589003191e-07,1.8783691549529227e-06,6.0745291839284044e-05,0.00019105057532067327,0.9777295789473683,0.0027090534205505635,0.008520268796139234,2,0,24,8,16,1.0,0.0,37159134,50.0,10720,0,0,0,2536.410255492956
4,x,13,0.1,normal,na,val,38000000,0.9778364210526316,37157784,0.00023464624264806717,2.370090532929052e-06,38,0.00046455230423027614,0.0022487352409416767,0.007072517861342186,4.630131985730146e-05,0.00014562270636953807,9.094226028427058e-07,2.860233381418403e-06,9.109794329380475e-05,0.00028651297820510394,0.9776070789473683,0.0022533364990523896,0.007086989320489612,2,0,32,16,32,1.0,0.0,37157784,88.0,17254,0,0,0,21801.438227784878
4,x,13,0.15,m1,na,val,38000000,0.9608950789473684,36514013,0.00037581465979456943,4.691111392355999e-06,38,0.0007422470968044268,0.005872754851397866,0.018470455225490304,7.217376526435431e-05,0.00022699437206254164,1.6810590630252244e-06,5.287114299964592e-06,0.00014172249185729816,0.00044573271088815586,0.9605341710526316,0.0058754133222431995,0.018478816406564517,2,0,24,8,16,1.0,0.0,36514013,171.0,27087,0,0,0,2994.036931747105
4,x,13,0.15,normal,na,val,38000000,0.9689022631578947,36818286,0.0004888224849310423,7.241230185340489e-06,38,0.0009631625094914038,0.0032296722714175055,0.010157671925983006,7.910931449521697e-05,0.0002488074316528531,2.2264584756482314e-06,7.002455002201489e-06,0.00015417862167809666,0.0004849085991994465,0.9684294736842105,0.003254765878613629,0.010236594060465039,2,0,32,16,32,1.0,0.0,36818286,266.0,35400,0,0,0,22615.558927908947
4,x,13,0.3,m1,na,val,39000000,0.9300608717948717,36272374,0.0011578062960493317,2.7133747403599947e-05,39,0.002261345097291463,0.008990800840039599,0.028646700637778535,0.0002627183370432624,0.0008370793311110866,8.693216504314894e-06,2.769853044341349e-05,0.0005087307944746524,0.0016209299965397098,0.928987794871795,0.00902304266705142,0.028749430303673194,2,0,24,8,16,1.0,0.0,36272374,980.0,81740,0,0,0,3650.052082174807
4,x,13,0.3,normal,na,val,39000000,0.9384125897435897,36598091,0.0019152085862192349,6.140987037057702e-05,39,0.003707597431697316,0.005776658849598354,0.018405725996516385,0.0003415749199785783,0.001088334026310875,1.80005088387176e-05,5.735364370813475e-05,0.0006489194566828188,0.0020676024020948873,0.9366192564102565,0.005837901962358998,0.018600860239682666,2,0,32,16,32,1.0,0.0,36598091,2243.0,135394,0,0,0,23919.57919525914
4,x,13,0.5,m1,na,val,39000000,0.8968462307692306,34977003,0.0031050913455025917,0.00012136938123843292,39,0.005967443928528317,0.01183242282991894,0.037700743310738416,0.000726964202003871,0.0023162704012354403,4.036577354145255e-05,0.00012861437498478277,0.0013755780524196016,0.00438289907346999,0.8940864102564101,0.01199811312690114,0.03822866962349754,2,0,24,8,16,1.0,0.0,34977003,4205.0,206856,0,0,0,4943.40537339478
4,x,13,0.5,normal,na,val,39000000,0.9037461794871796,35246101,0.005123883393358764,0.0002547575437610085,39,0.00973825169919551,0.009477241433100768,0.03019660907145544,0.0008521165960744684,0.0027150338963709752,5.372937355178632e-05,0.00017119379096229868,0.0015994074063387874,0.0050960694138822964,0.8991328333333334,0.009626187732996708,0.030671185267740642,2,0,32,16,32,1.0,0.0,35246101,8950.0,341941,0,0,0,22779.777312388003
4,x,13,0.7,m1,na,val,39000000,0.8478132307692307,33064716,0.006401081034599261,0.00035174351959788616,39,0.012098675030002752,0.01791608777324447,0.057084659328082515,0.001332964191249554,0.0042471217889235744,9.833062722998337e-05,0.00031330335215944144,0.00247786961097301,0.007895046306540136,0.8424176153846153,0.01800564320847129,0.057370002957540266,2,0,24,8,16,1.0,0.0,33064716,11538.0,397782,0,0,0,5918.65096772305
4,x,13,0.7,normal,na,val,39000000,0.861018153846154,33579708,0.01057113682206673,0.0007423176661464099,39,0.019657638311840638,0.01265123322996342,0.040309656223669825,0.0017728725899914441,0.0056487682530163025,0.0001740529699139105,0.0005545716575141162,0.0032099856126199433,0.010227731492703675,0.8519335512820513,0.012736770791918244,0.0405821980110146,2,0,32,16,32,1.0,0.0,33579708,24916.0,658767,0,0,0,22896.3504329329
4,x,13,0.9,m1,na,val,39000000,0.8221933846153846,32065542,0.009449136301257611,0.0006673638033565267,39,0.017563544995802174,0.020945687788173135,0.0667376419960301,0.0018611098068003946,0.005929911744014334,0.00016592682265849628,0.0005286799364198547,0.0033996550884331503,0.0108320608278112,0.814470282051282,0.0209983297860683,0.06690537116515613,2,0,24,8,16,1.0,0.0,32065542,21303.0,559796,0,0,0,6831.483395239979
4,x,13,0.9,normal,na,val,39000000,0.8310928205128204,32412620,0.01546168258411484,0.0013667712818665055,39,0.02818982260449667,0.01527067607934222,0.048655786504940034,0.0026009569966890804,0.008287230223593683,0.00033332378488858425,0.0010620440660447893,0.004553034258692139,0.014506984608250891,0.8182957948717949,0.015474482506329169,0.049305159325651375,2,0,32,16,32,1.0,0.0,32412620,44162.0,909844,0,0,0,21674.05182335718
4,x,13,1.0,m1,na,val,40000000,0.8176247551020408,32534987,0.012362859459107261,0.00099255435676784,49,0.02274061020467884,0.017603710081951465,0.06287039314982666,0.0022807491471519624,0.008145532668399865,0.0002814393046978073,0.0010051403739207404,0.004040288420593876,0.014429601502120986,0.8077373571428571,0.018263261386911884,0.06522593352468531,2,0,24,8,16,1.0,0.0,32534987,32427.0,733588,0,0,0,8166.990718776942
4,x,13,1.0,normal,na,val,40000000,0.8233428367346938,32566323,0.016201095524525366,0.0015450805316011968,49,0.02931202998584834,0.014225686028214363,0.05080602152933701,0.0017695876347705152,0.006319955838466126,0.0002781307192119441,0.0009933239971855147,0.003005954040850858,0.010735550145895922,0.8101884285714286,0.014866624552413247,0.05309508768719017,2,0,32,16,32,1.0,0.0,32566323,52189.0,973641,0,0,0,23298.216188896797
4,x,14,1.0,m1,na,val,1000000,0.47464700000000004,474647,0.18931888469951144,0.020575149511594764,10,0.3374874703758334,0.014063744461595806,0.022690543331235304,0.012477073102230661,0.020130596701771326,0.002753379078382457,0.004442320994665227,0.021504712313685923,0.03469585272342697,0.3847525,0.012522800411240997,0.02020437346082388,0,2,56,24,48,1.0,0.0,474647,9777.0,160235,0,0,0,347.64395318500465
4,x,14,1.0,normal,na,val,1000000,0.40805199999999997,408052,0.17686158419572012,0.020104277063984727,10,0.3135146142634707,0.016692811089786187,0.026932297752368287,0.007060569372953846,0.011391571834776026,0.001806547569300333,0.0029146964389948626,0.013199406969304099,0.021296015197194474,0.335981,0.01498642346151417,0.02417920006029058,0,2,64,32,64,1.0,0.0,408052,8170.0,127802,0,0,0,376.8151449619909
4,x,15,1.0,m1,na,val,1000000,0.676022,676022,0.14240278651782481,0.020361296833226822,10,0.24408297936919596,0.024997840956214143,0.040331690820550076,0.02137070774270516,0.03447964881466528,0.005869978798307033,0.009470664703851205,0.031088776858999717,0.05015884925672168,0.5799615,0.0278936478021797,0.045003805768080454,1,1,40,8,32,1.0,0.0,676022,13725.0,164671,0,0,0,510.1809718949953
4,x,15,1.0,normal,na,val,1000000,0.687847,687847,0.1746073151142305,0.03074693536693297,10,0.287720759494595,0.03360706989514359,0.0542218807924132,0.01658050942526915,0.026751109464153006,0.005961951331618527,0.009619053830096118,0.021475910855819517,0.03464938425057431,0.5679565,0.03170878738070426,0.0511591785535868,1,1,48,16,48,1.0,0.0,687847,21060.0,197661,0,0,0,576.384399876988
4,z,2,1.0,m1,na,val,1000000,0.674609,674609,0.14958563191309776,0.02259310140749348,10,0.25398506101120855,0.023378700462273565,0.03771935826306932,0.013984540608979886,0.02256275528341561,0.004358297557755646,0.007031707654723004,0.019338835676237263,0.03120141226154712,0.573953,0.024559345576807747,0.0396242193193338,1,1,40,40,32,1.0,0.0,674609,15156.0,171000,0,0,0,449.9516802919097
4,z,2,1.0,normal,na,val,1000000,0.63267,632670,0.1470180173627996,0.022470936953689426,10,0.24909416081822036,0.033912377931893174,0.054714466906741296,0.016079126224357705,0.025942174313425465,0.004630044668748651,0.00747014633753345,0.02298946007243007,0.037091355105295175,0.5404325,0.036246283122172214,0.05848000580682826,1,1,48,48,48,1.0,0.0,632670,13988.0,156499,0,0,0,517.306858487078
4,z,3,1.0,m1,na,val,1000000,0.46701999999999994,467020,0.16195720260872173,0.017090794912223338,10,0.28973281539299683,0.024460859155911365,0.03946532064146106,0.007826044629075447,0.012626594947962255,0.002403160800289021,0.0038772763839522123,0.011852146879341472,0.019122336378355056,0.39114250000000006,0.01871687084232357,0.03019792986374324,0,2,56,40,48,1.0,0.0,467020,8053.0,135649,0,0,0,414.56928232399514
4,z,3,1.0,normal,na,val,1000000,0.365634,365634,0.21691558461047,0.04009367463270893,10,0.35364381995552213,0.08126805666025272,0.13111844901123226,0.07254638732141748,0.11704684691451075,0.03826871887574891,0.06174301774696162,0.06990427771386853,0.11278404885957795,0.2987495,0.06598162596623364,0.10645521519112575,0,2,64,48,64,1.0,0.0,365634,7779.0,118211,0,0,0,368.6743848370388
4,z,4,0.1,m1,na,val,38000000,0.9815393421052633,37298495,0.00011145883661028934,7.772281478217478e-07,38,0.00022136321692493516,0.001955320859214844,0.006149697594306793,2.153363450419765e-05,6.772563166963872e-05,3.405702256712667e-07,1.071130544960337e-06,4.261545018145035e-05,0.0001340302437966119,0.9814300394736842,0.001960381287946546,0.0061656131951918595,2,0,24,24,16,1.0,0.0,37298495,29.0,8249,0,0,0,1847.2107133051031
4,z,4,0.1,normal,na,val,38000000,0.966365552631579,36721891,9.791159604559922e-05,4.3535947517783473e-07,38,0.0001949524731408428,0.003958794229902782,0.012450840094737499,2.1548796773673065e-05,6.777331866263415e-05,2.3659050563157035e-07,7.44102972390185e-07,4.302071068487278e-05,0.0001353048323283198,0.9662708815789474,0.0039571953859983255,0.012445811556087908,2,0,32,32,32,1.0,0.0,36721891,16.0,7163,0,0,0,20436.36399307981
4,z,4,0.15,m1,na,val,38000000,0.9644725,36649955,0.0003198082459044605,4.183794604925513e-06,38,0.00063124890259907,0.004594112771248553,0.014448986274644485,7.175817461164288e-05,0.00022568729408342053,1.493280528845674e-06,4.696530307335301e-06,0.00014103869155203044,0.0004435820842672238,0.9641650394736843,0.0046146236266939745,0.014513495154501947,2,0,24,24,16,1.0,0.0,36649955,153.0,23061,0,0,0,2669.8129420229816
4,z,4,0.15,normal,na,val,38000000,0.9527308684210526,36203773,0.00027793433224230525,2.8365253317681513e-06,38,0.0005501956138210742,0.004893731648903679,0.015391320358813416,6.663122255107228e-05,0.0002095624700657001,1.0686031039760968e-06,3.3608734376359002e-06,0.00013156974006727886,0.00041380119797842976,0.9524654605263159,0.004880755129571534,0.015350507788670113,2,0,32,32,32,1.0,0.0,36203773,103.0,19965,0,0,0,20631.95939621696
4,z,4,0.3,m1,na,val,38000000,0.9315673684210527,35399560,0.001433370259714379,3.855085861385218e-05,38,0.0027896388022010535,0.008985754010539552,0.028261177474390126,0.00040006897807729126,0.0012582606176597666,1.7025195627176988e-05,5.354609914666123e-05,0.0007681691288425455,0.002415975782900749,0.9302333157894737,0.008995249989644774,0.028291043365496316,2,0,24,24,16,1.0,0.0,35399560,1363.0,98662,0,0,0,3706.742623695056
4,z,4,0.3,normal,na,val,38000000,0.9013091578947368,34249748,0.0009043883012326636,2.093509772256894e-05,38,0.0017669064070201896,0.009504192578176968,0.02989172337542241,0.0001914608094763428,0.0006021651504876239,6.869786581016389e-06,2.160622887623765e-05,0.00036973867230319466,0.001162868494380087,0.900490355263158,0.009461534245797648,0.029757558262431393,2,0,32,32,32,1.0,0.0,34249748,722.0,60785,0,0,0,22147.712654445902
4,z,4,0.5,m1,na,val,38000000,0.8958281578947368,34041470,0.003127389559864927,0.00011729218448833891,38,0.006020194750753176,0.011890006539246732,0.03739536877853329,0.0006374367085093195,0.002004808046908828,2.926158928265098e-05,9.203089322607175e-05,0.0012175522935294766,0.0038293349018265806,0.8930572236842105,0.012095384385309455,0.03804130452861934,2,0,24,24,16,1.0,0.0,34041470,3943.0,202705,0,0,0,4544.516673103906
4,z,4,0.5,normal,na,val,38000000,0.8541201578947369,32456566,0.0027398594578478858,0.00010183021192763823,38,0.0052760584918404956,0.014732190315919054,0.04633434708053845,0.0005781441807154047,0.0018183265731311568,2.8707132829977504e-05,9.02870671439815e-05,0.001099927537873495,0.0034593922024074293,0.8517694736842106,0.014643560196916929,0.046055595679180536,2,0,32,32,32,1.0,0.0,32456566,3331.0,171990,0,0,0,22347.522988625802
4,z,4,0.7,m1,na,val,38000000,0.8595902368421052,32664429,0.005866822767083097,0.00030964820874998365,38,0.011114349116666228,0.016140911920233796,0.05076493033764188,0.0011666034289215916,0.003669095159773409,7.42096892414476e-05,0.00023339757526324274,0.0021879169004868533,0.006881237540149816,0.8546080526315789,0.016392262211008278,0.051555454445856436,2,0,24,24,16,1.0,0.0,32664429,9971.0,358704,0,0,0,5929.526892948721
4,z,4,0.7,normal,na,val,38000000,0.7945025,30191095,0.005297696906867482,0.0002791092901069583,38,0.010037175233521049,0.020213261655555956,0.06357291489550256,0.0011098137082374761,0.0034904852876255226,7.918069451622056e-05,0.00024903192961255044,0.002066437132337313,0.006499170405528156,0.7902665789473684,0.020041107471912217,0.06303147119125604,2,0,32,32,32,1.0,0.0,30191095,8504.0,304922,0,0,0,21606.203433610906
4,z,4,0.9,m1,na,val,38000000,0.8367441315789473,31796277,0.008680620273091836,0.0005915558473323907,38,0.01617812885151889,0.01653010475974452,0.05198898431199656,0.0020621289818760083,0.006485620801941135,0.0001893191462654588,0.0005954293858514929,0.0037637100010035063,0.011837278894541017,0.8295599078947369,0.016889306704330167,0.053118713647250355,2,0,24,24,16,1.0,0.0,31796277,18570.0,508861,0,0,0,6361.847212112218
4,z,4,0.9,normal,na,val,38000000,0.7386033157894737,28066926,0.008335825892988114,0.0005335157046351936,38,0.015604620376705843,0.024226653230229902,0.07619546960076673,0.0019330955524784008,0.006079796577946379,0.0001568828372616748,0.0004934136524700873,0.003555792287488848,0.011183354984002726,0.7323731710526316,0.023860807496324993,0.07504484482270046,2,0,32,32,32,1.0,0.0,28066926,15224.0,443043,0,0,0,23064.89014954114
4,z,4,1.0,m1,na,val,39000000,0.8152352708333334,31397350,0.012194730626388374,0.0009257725139811135,48,0.022537916224814523,0.018491452023039912,0.06536353961148454,0.002510889855247508,0.008875487349995811,0.00024987246782238407,0.000883248591185691,0.004534758479340779,0.016029453237289815,0.8053732291666668,0.01866184852589473,0.06596585675511026,2,0,24,24,16,1.0,0.0,31397350,30937.0,737651,0,0,0,7525.512931074947
4,z,4,1.0,normal,na,val,39000000,0.7430027083333334,28617031,0.009161782988896366,0.0006116259306069128,48,0.017100314116578908,0.020094334737551917,0.07102940553007377,0.0017864076189535397,0.006314589304195252,0.00015582713529286256,0.0005508173786227496,0.0032631846245661012,0.0115346970698491,0.7361600729166667,0.019886799993065828,0.07029581222030695,2,0,32,32,32,1.0,0.0,28617031,18356.0,502110,0,0,0,22064.4189448721
4,z,5,1.0,m1,na,val,1000000,0.442289,442289,0.16470186393396527,0.011115088033510096,10,0.3071735518009103,0.02431624453580683,0.03923199840549662,0.01240800571332532,0.0200191628951481,0.0013190813254940587,0.002128215003854672,0.02329298965711391,0.03758107185266553,0.36893699999999996,0.016718203538663406,0.026973266106358796,0,2,56,40,48,1.0,0.0,442289,4956.0,136792,0,0,0,469.0724294129759
4,z,5,1.0,normal,na,val,1000000,0.396488,396488,0.17083242182025823,0.011164543170679737,10,0.31933575729915703,0.025723331817911928,0.041502202833102735,0.0193211563699367,0.031172888345546327,0.0015572613418389984,0.0025124963022149487,0.036513239379292316,0.05891071489261043,0.32892350000000004,0.023052028670660064,0.03719230371774965,0,2,64,48,64,1.0,0.0,396488,4406.0,126317,0,0,0,375.44079508510185
4,z,6,0.1,m1,na,val,35500000,0.9591556326530613,34043009,0.0004534453455557682,8.391201314421184e-06,49,0.0008901082884826939,0.0019909802653801933,0.007110643804929263,5.856166283912894e-05,0.00020914879585403194,1.973028799618786e-06,7.046531427209951e-06,0.00011427636557333467,0.00040812987704762384,0.9587209387755101,0.0019996836742595062,0.007141727408069666,1,1,40,24,32,1.0,0.0,34043009,313.0,30373,0,0,0,9798.83267596789
4,z,6,0.1,normal,na,val,35500000,0.9508590408163266,33707567,0.0005939278488410986,1.5252170309587051e-05,49,0.001157351357063023,0.0049129485197316365,0.017546244713327275,5.84060141811115e-05,0.00020859290778968393,3.2510314431029057e-06,1.1610826582510379e-05,0.00011294561077247667,0.00040337718133027383,0.950294969387755,0.004920764726284929,0.01757415973673189,1,1,48,32,48,1.0,0.0,33707567,519.0,40192,0,0,0,19993.080071588047
4,z,6,0.15,m1,na,val,35500000,0.9391561836734694,33312516,0.0007298174824950862,2.046939674742286e-05,49,0.0014186961714953267,0.0025761352376379655,0.009200482991564162,6.11192148996576e-05,0.00021828291035592,3.3936962382062838e-06,1.2120343707879585e-05,0.00011712209614124646,0.00041829320050445167,0.9384706734693878,0.002571951914240747,0.009185542550859812,1,1,40,24,32,1.0,0.0,33312516,672.0,46072,0,0,0,12406.439013506111
4,z,6,0.15,normal,na,val,36500000,0.9296965199999999,33932931,0.0009888726516192124,3.396347083501553e-05,50,0.0019098183615683933,0.0028134009208018434,0.010149871782119697,9.86154731260321e-05,0.0003557738253945768,5.498744104087129e-06,1.9837751244946713e-05,0.00018846518385287728,0.0006799235179588722,0.92877893,0.00285734414089585,0.01030840519495462,1,1,48,32,48,1.0,0.0,33932931,1124.0,65409,0,0,0,22258.616936717008
4,z,6,0.3,m1,na,val,36500000,0.87946302,32065089,0.0020952019939890322,9.149178476892466e-05,50,0.004007420418440215,0.00493361719740158,0.017798949877863405,0.00016799384527086813,0.0006060693223909923,1.403774784487341e-05,5.0643809661718526e-05,0.00031440259909461547,0.0011342663767473372,0.8776224899999999,0.004955945112299783,0.017879502020895423,1,1,40,24,32,1.0,0.0,32065089,2862.0,129279,0,0,0,13802.352256292128
4,z,6,0.3,normal,na,val,36500000,0.8598827,31279735,0.002680097875233439,0.0001404322054514337,50,0.005079331339564009,0.006568890411747793,0.023698504872541618,0.0002951182742379346,0.0010646945559475243,2.3266812706419222e-05,8.39393930678896e-05,0.00054787661148404,0.0019765676899687356,0.8575912200000001,0.00668054622917119,0.024101324187128407,1,1,48,32,48,1.0,0.0,31279735,4459.0,158301,0,0,0,21263.586924590985
4,z,6,0.5,m1,na,val,1500000,0.8111466666666666,1216720,0.004590325583483341,0.00027537361201155665,15,0.008629903942943568,0.012316632108350245,0.02433781175357349,0.0007493140341465212,0.001480653456800496,8.02892319006127e-05,0.0001586524785871726,0.0013537716757198543,0.0026750689564440325,0.8074290000000001,0.012388387144590965,0.024479600559883095,1,1,40,24,32,1.0,0.0,1216720,334.0,10485,0,0,0,771.8174711271422
4,z,6,0.5,normal,na,val,1500000,0.8058186666666667,1208728,0.005131515557757394,0.00035372293590774263,15,0.0095555852436993,0.02049566577043818,0.04049967969303086,0.000685903506574108,0.0013553534990136684,8.162895685421207e-05,0.0001612997910533914,0.0012222150400384702,0.0024151114773230745,0.801719,0.020759005088015803,0.04102004132128584,1,1,48,32,48,1.0,0.0,1208728,423.0,11453,0,0,0,886.8319970560842
4,z,6,0.7,m1,na,val,1500000,0.7650106666666667,1147516,0.008210039371749937,0.0006489121674213669,15,0.015122254408657143,0.015575187462821884,0.03077675594773863,0.0011363912200927004,0.002245522586834365,0.0001376395188460979,0.0002719773287096628,0.0020473564765229337,0.004045600784348581,0.7587569999999999,0.01585170540557283,0.03132315869631105,1,1,40,24,32,1.0,0.0,1147516,740.0,17281,0,0,0,821.9584013170679
